,year,month,day,FX,FM,RSK,RSKF,SDK,SHK_TAG,NM,VPM,PM,TMK,UPM,TXK,TNK,TGK
6155,2007,4,6,11.0,5.7,0.0,6,1.5,0,6.9,8.8,1013.0,9.2,76.0,13.1,6.6,3.3
6156,2007,4,5,13.7,6.9,0.0,0,2.4,0,5.9,7.8,1009.8,7.6,73.0,12.0,3.3,0.6
6157,2007,4,4,10.6,3.7,0.0,0,12.4,0,2.4,5.0,1014.6,5.7,56.0,10.1,0.3,-2.4
6158,2007,4,3,10.8,4.2,0.4,6,4.3,0,4.0,7.1,1009.4,5.9,76.0,10.2,3.0,-3.0
6159,2007,4,2,8.3,2.0,0.0,6,10.8,0,0.3,6.4,1021.6,11.3,50.0,18.0,5.4,-1.6
6160,2007,4,1,12.7,4.0,0.0,0,11.2,0,0.3,6.1,1024.6,11.3,47.0,17.0,4.3,-0.4
6161,2007,3,31,11.0,4.2,0.0,6,9.7,0,2.3,6.8,1016.1,11.0,54.0,17.0,6.1,2.3
6162,2007,3,30,8.8,3.8,0.0,6,9.9,0,1.0,7.3,1009.7,9.0,65.0,14.3,3.1,0.1
6163,2007,3,29,12.2,5.0,0.0,0,9.6,0,1.1,6.8,1011.2,10.7,54.0,15.3,6.4,3.6
6164,2007,3,28,11.1,4.2,0.0,6,11.2,0,0.8,6.7,1014.6,10.9,53.0,16.4,4.4,-1.0
6165,2007,3,27,10.3,4.2,0.0,0,11.7,0,0.3,6.2,1019.8,10.2,52.0,16.5,4.2,1.3
6166,2007,3,26,12.0,4.9,0.0,0,11.3,0,0.5,6.3,1022.0,9.8,54.0,15.5,4.9,1.4
6167,2007,3,25,12.1,4.9,0.0,0,11.5,0,0.4,6.8,1019.8,10.1,57.0,15.7,5.1,2.9
6168,2007,3,24,15.9,6.7,0.0,0,9.0,0,5.2,7.3,1008.4,10.7,59.0,14.8,7.8,5.2
6169,2007,3,23,12.2,5.4,4.0,6,7.0,0,5.9,7.9,1005.4,5.8,85.0,11.4,0.8,-1.1
6170,2007,3,22,9.8,2.7,18.1,8,0.0,3,7.9,6.8,996.5,1.6,99.0,3.9,0.4,-0.2
6171,2007,3,21,10.0,4.8,11.5,8,0.0,0,8.0,6.6,994.5,2.1,93.0,3.7,0.1,-0.2
6172,2007,3,20,8.8,2.9,0.9,8,0.2,0,7.0,6.1,991.7,2.3,84.0,5.3,-1.0,-5.7
6173,2007,3,19,10.5,4.9,0.3,8,5.6,0,2.7,5.7,985.8,3.6,73.0,7.1,0.7,-2.8
6174,2007,3,18,19.3,7.9,5.1,8,0.0,0,6.7,8.5,989.9,7.5,81.0,10.9,2.2,0.4
6175,2007,3,17,16.6,7.7,3.6,6,2.2,0,6.3,8.5,1005.2,8.1,79.0,11.3,5.2,4.8
6176,2007,3,16,11.0,4.2,1.4,6,3.9,0,4.6,8.1,1016.2,8.3,75.0,12.5,3.5,-1.9
6177,2007,3,15,8.6,2.9,0.0,0,9.8,0,3.4,7.5,1022.8,8.6,69.0,13.2,4.7,-0.9
6178,2007,3,14,10.1,3.9,0.0,0,7.3,0,2.4,8.0,1026.1,7.9,76.0,12.4,3.4,-1.2
6179,2007,3,13,9.9,2.8,0.0,0,9.7,0,5.4,9.6,1019.9,12.3,69.0,18.7,5.8,1.1
6180,2007,3,12,4.8,1.7,0.0,0,11.0,0,1.6,8.8,1023.5,11.1,69.0,18.0,3.9,-2.6
6181,2007,3,11,10.4,4.2,0.0,0,9.9,0,5.0,8.1,1026.2,9.6,69.0,15.1,4.4,0.5
6182,2007,3,10,10.0,4.9,0.0,0,5.4,0,4.7,7.6,1025.6,6.8,78.0,9.9,4.5,1.7
6183,2007,3,9,10.5,3.1,3.4,6,7.3,0,4.7,8.1,1018.7,7.9,78.0,13.0,2.2,-3.0
6184,2007,3,8,10.5,4.1,0.0,6,1.6,0,5.8,8.6,1010.8,7.5,83.0,9.8,4.8,-1.1
6185,2007,3,7,7.2,2.7,0.0,6,1.7,0,6.3,9.1,1000.1,10.2,73.0,14.2,6.9,2.5
6186,2007,3,6,13.5,3.9,0.0,6,3.6,0,6.2,7.6,1009.1,8.1,72.0,13.4,3.2,1.4
6187,2007,3,5,11.0,4.5,0.0,6,1.1,0,5.3,7.4,1011.9,6.2,78.0,10.5,1.5,-0.5
6188,2007,3,4,5.7,2.7,0.0,0,2.6,0,5.1,7.6,1014.2,5.1,87.0,9.3,1.6,-0.8
6189,2007,3,3,7.2,2.9,1.2,6,0.0,0,6.6,7.2,998.3,3.6,90.0,4.8,1.1,-1.3
6190,2007,3,2,14.9,7.0,5.9,8,0.4,0,7.4,8.1,992.0,6.0,87.0,8.1,4.3,3.2
6191,2007,3,1,15.4,5.9,5.6,6,1.1,0,6.4,8.9,984.8,7.7,85.0,10.6,5.3,3.1
6192,2007,2,28,16.5,5.4,3.4,6,1.3,0,6.9,8.9,989.6,7.6,86.0,12.2,2.4,2.0
6193,2007,2,27,16.7,6.3,9.7,8,2.2,0,7.4,6.9,1001.1,4.0,85.0,6.4,1.2,-0.4
6194,2007,2,26,15.8,5.7,4.2,6,0.4,0,6.5,8.4,994.9,6.1,88.0,8.8,4.0,1.3
6195,2007,2,25,14.3,4.4,1.1,6,2.2,0,6.4,8.2,995.2,6.7,83.0,10.7,3.7,2.1
6196,2007,2,24,11.7,5.8,0.0,6,7.5,0,5.7,5.3,1002.9,1.7,76.0,6.3,-2.4,-3.4
6197,2007,2,23,12.1,5.5,0.0,8,0.0,0,7.6,4.8,1010.6,-1.4,87.0,1.0,-2.9,-2.6
6198,2007,2,22,9.6,3.8,0.4,6,0.5,0,7.7,8.3,1006.3,5.5,92.0,9.0,1.0,1.0
6199,2007,2,21,11.8,4.8,5.6,6,5.0,0,6.8,6.2,1008.1,4.8,72.0,8.9,1.5,-0.8
6200,2007,2,20,4.7,1.2,0.0,0,2.5,0,6.8,5.5,1007.6,3.8,70.0,7.2,0.5,-2.4
6201,2007,2,19,8.6,2.9,0.0,0,0.7,0,6.5,6.3,1008.5,4.0,77.0,6.3,1.1,-4.6
6202,2007,2,18,10.3,3.7,0.0,0,9.0,0,3.4,6.0,1008.4,4.5,72.0,9.9,-0.4,-3.7
6203,2007,2,17,11.7,5.6,0.0,0,7.5,0,5.8,5.4,1018.0,4.4,66.0,8.6,2.0,0.1
6204,2007,2,16,10.5,3.5,0.0,0,0.0,0,8.0,6.8,1023.2,3.8,85.0,4.9,3.1,1.8
6205,2007,2,15,11.6,4.6,3.4,6,0.0,0,8.0,7.8,1009.8,4.4,93.0,5.5,3.4,2.9
6206,2007,2,14,8.6,3.5,7.0,6,1.3,0,7.6,8.7,1002.4,6.7,88.0,9.2,5.1,4.7
6207,2007,2,13,10.3,4.8,2.3,6,0.0,0,7.5,9.1,992.7,6.4,94.0,8.0,5.3,3.4
6208,2007,2,12,7.3,2.6,2.2,6,2.6,0,6.9,8.4,991.2,4.9,96.0,8.6,0.9,0.4
6209,2007,2,11,9.1,4.6,3.8,6,0.0,2,7.9,4.7,1001.0,-2.9,93.0,1.1,-6.2,-6.2
6210,2007,2,10,11.4,5.3,0.0,7,0.1,2,7.3,4.1,1006.5,-3.4,87.0,-1.7,-5.5,-5.9
6211,2007,2,9,7.2,2.6,2.1,8,0.0,4,7.9,6.1,997.1,0.2,98.0,1.5,-1.9,-1.9
6212,2007,2,8,6.5,2.8,1.9,8,0.0,6,8.0,6.0,992.3,0.0,98.0,0.4,-0.5,-0.7
6213,2007,2,7,6.4,2.2,2.4,7,7.3,1,4.1,5.4,996.7,0.5,87.0,4.7,-3.3,-8.2
6214,2007,2,6,9.4,3.9,2.5,8,0.1,0,7.0,6.2,998.4,1.7,89.0,3.6,0.3,-2.1
6215,2007,2,5,10.4,5.0,0.3,6,0.3,0,6.4,6.7,1005.1,2.7,90.0,4.1,1.0,-1.3
6216,2007,2,4,13.2,5.5,0.0,6,0.0,0,7.2,8.0,1021.3,5.8,87.0,6.8,3.0,1.6
6217,2007,2,3,15.1,6.8,0.0,0,4.2,0,5.0,7.4,1020.7,6.2,78.0,8.7,4.9,1.5
6218,2007,2,2,16.3,4.8,3.2,6,0.0,0,7.6,9.5,1018.5,6.8,95.0,8.5,4.8,4.2
6219,2007,2,1,14.3,5.8,0.2,6,3.8,0,6.5,7.5,1015.6,5.9,82.0,8.2,3.8,2.0
6220,2007,1,31,20.5,8.6,1.8,6,1.0,0,7.7,7.6,1006.8,6.7,77.0,8.2,5.8,4.7
6221,2007,1,30,13.5,6.3,2.0,6,0.0,0,7.9,8.2,1011.6,5.5,91.0,7.1,2.7,1.9
6222,2007,1,29,22.2,6.5,1.2,6,2.7,0,5.9,6.7,1007.1,4.8,78.0,7.4,0.6,-3.6
6223,2007,1,28,18.6,8.4,5.6,6,0.0,4,7.9,7.1,1006.1,3.5,89.0,6.3,-0.1,-2.2
6224,2007,1,27,16.4,7.0,1.0,7,6.9,5,3.8,4.7,1009.0,0.5,74.0,2.0,-1.1,-6.8
6225,2007,1,26,14.5,6.1,1.2,7,0.9,0,6.1,4.1,1008.6,-3.7,86.0,1.5,-7.8,-9.5
6226,2007,1,25,9.3,4.3,0.0,7,2.9,0,3.8,4.1,1013.2,-2.4,80.0,-0.1,-6.8,-12.5
6227,2007,1,24,13.5,5.2,0.0,7,0.0,0,6.0,3.5,1000.7,-2.8,71.0,-0.3,-5.9,-8.0
6228,2007,1,23,6.5,2.5,0.0,0,7.4,0,2.6,3.7,1010.9,-3.6,80.0,-0.3,-6.4,-10.4
6229,2007,1,22,15.4,6.8,1.4,8,0.1,0,5.1,6.0,1006.8,2.4,80.0,5.2,-3.3,-5.7
6230,2007,1,21,22.0,8.6,1.5,6,1.6,0,3.4,7.0,998.7,5.9,76.0,7.9,4.3,2.3
6231,2007,1,20,20.9,6.5,2.3,6,0.2,0,7.0,9.6,1002.3,9.0,83.0,13.9,5.9,4.9
6232,2007,1,19,19.3,9.3,6.3,6,0.4,0,6.1,8.5,996.2,7.0,85.0,9.1,6.0,4.2
6233,2007,1,18,33.5,8.4,44.9,6,0.0,0,7.4,10.1,984.9,9.1,88.0,13.6,6.2,5.6
6234,2007,1,17,12.5,5.1,2.8,6,0.5,0,6.5,9.1,1007.0,7.5,88.0,10.6,4.4,3.7
6235,2007,1,16,8.6,4.2,2.1,6,0.7,0,5.5,7.1,1013.3,3.9,87.0,6.5,0.4,-1.6
6236,2007,1,15,9.8,4.9,0.0,0,6.3,0,2.6,6.6,1019.8,4.2,80.0,7.7,1.3,-1.5
6237,2007,1,14,25.6,8.4,0.1,6,4.3,0,4.0,7.7,1013.4,8.2,70.0,11.5,4.5,2.6
6238,2007,1,13,19.3,7.7,5.0,6,0.4,0,7.2,10.5,1008.1,11.4,78.0,12.7,9.7,8.1
6239,2007,1,12,22.2,9.8,2.6,6,3.3,0,5.9,8.1,1004.5,7.9,76.0,9.9,5.9,4.2
6240,2007,1,11,18.3,9.4,6.6,6,0.0,0,7.0,7.5,1001.0,6.8,76.0,8.1,5.0,3.9
6241,2007,1,10,21.1,7.6,1.0,6,0.6,0,6.8,9.8,1005.8,12.3,69.0,13.4,7.2,5.7
6242,2007,1,9,13.9,5.3,1.3,6,0.3,0,7.0,10.9,1002.3,11.0,84.0,14.2,6.5,4.8
6243,2007,1,8,11.8,5.1,1.4,6,0.4,0,6.3,8.8,1001.3,7.4,85.0,9.9,4.1,2.2
6244,2007,1,7,10.0,4.2,0.0,6,0.0,0,7.2,8.8,1007.5,6.2,93.0,9.3,4.7,2.8
6245,2007,1,6,9.9,4.1,8.7,6,0.0,0,7.9,10.0,1009.0,8.0,93.0,9.4,6.2,5.6
6246,2007,1,5,15.9,7.2,0.6,6,0.2,0,7.5,9.0,1005.5,7.4,87.0,8.0,6.7,5.8
6247,2007,1,4,15.3,6.7,3.7,6,0.2,0,7.5,8.7,1000.8,6.9,88.0,8.7,5.0,4.5
6248,2007,1,3,12.2,5.9,2.3,6,0.4,0,7.2,7.9,1015.0,5.4,87.0,6.8,4.7,3.3
6249,2007,1,2,12.7,6.1,2.6,6,0.0,0,6.2,7.3,1006.6,4.8,85.0,6.1,3.3,1.5
6250,2007,1,1,20.1,7.8,0.6,6,1.0,0,6.8,8.6,1001.8,8.3,79.0,11.1,5.8,4.0
6251,2006,12,31,20.7,8.2,1.7,6,0.7,0,6.8,8.8,1011.7,8.7,78.0,10.6,6.7,5.2
6252,2006,12,30,13.7,4.8,5.0,6,0.8,0,7.2,6.7,1015.5,3.3,87.0,6.9,-0.2,-1.6
6253,2006,12,29,6.9,2.3,0.0,6,0.0,0,6.7,7.2,1021.5,2.3,99.0,4.2,0.0,-1.5
6254,2006,12,28,8.9,3.9,2.8,8,0.0,0,8.0,5.8,1018.0,-0.1,97.0,1.1,-1.2,-1.2
6255,2006,12,27,6.3,2.9,0.0,8,0.0,0,8.0,5.8,1025.2,-0.4,98.0,1.0,-1.4,-1.1
6256,2006,12,26,5.7,1.8,0.0,6,0.0,0,7.1,6.6,1030.8,1.3,99.0,2.3,0.2,-3.4
6257,2006,12,25,5.0,1.5,0.0,6,1.4,0,5.6,8.2,1031.1,5.0,94.0,8.0,1.4,-3.8
6258,2006,12,24,7.2,3.5,0.5,6,0.0,0,8.0,8.0,1031.2,3.9,99.0,5.6,2.6,2.8
6259,2006,12,23,5.6,3.2,0.0,6,0.0,0,8.0,7.8,1036.1,4.7,91.0,5.8,3.9,3.9
6260,2006,12,22,7.7,3.9,0.0,6,0.0,0,7.5,7.8,1035.3,5.9,84.0,6.5,4.4,4.1
6261,2006,12,21,6.6,2.1,0.0,6,0.0,0,6.9,8.9,1033.3,6.3,93.0,7.6,4.8,0.9
6262,2006,12,20,10.7,4.5,1.3,6,0.0,0,7.9,8.2,1026.4,5.1,93.0,6.7,2.7,2.5
6263,2006,12,19,6.9,3.5,0.1,6,2.1,0,6.0,7.1,1026.2,3.8,88.0,6.0,2.6,1.0
6264,2006,12,18,8.6,4.1,0.0,6,0.6,0,7.3,7.0,1021.0,3.7,88.0,5.0,1.2,-2.9
6265,2006,12,17,10.1,4.6,0.8,6,1.7,0,6.8,7.6,1016.2,5.0,87.0,5.9,3.4,1.7
6266,2006,12,16,14.3,5.9,1.5,6,2.7,0,5.0,7.6,1011.9,7.1,75.0,10.3,4.4,1.9
6267,2006,12,15,8.9,4.3,0.0,0,5.0,0,5.1,7.5,1018.1,6.3,79.0,9.2,3.4,1.8
6268,2006,12,14,11.4,6.1,0.0,0,0.0,0,7.2,9.1,1017.4,8.8,81.0,10.5,6.8,6.3
6269,2006,12,13,12.6,6.3,0.0,6,0.4,0,7.3,8.6,1015.2,6.9,87.0,9.0,4.5,3.4
6270,2006,12,12,10.7,4.5,4.5,6,2.4,0,5.3,8.5,1013.1,5.6,93.0,7.9,3.7,2.0
6271,2006,12,11,12.6,5.7,8.8,6,2.5,0,4.6,6.8,1015.8,3.6,87.0,6.4,0.4,-1.9
6272,2006,12,10,7.8,3.9,0.0,0,3.9,0,3.9,7.7,1018.5,4.7,90.0,7.4,1.3,-0.4
6273,2006,12,9,11.3,4.2,0.0,6,0.0,0,7.5,8.2,1000.9,9.1,71.0,12.5,6.1,5.1
6274,2006,12,8,10.7,5.2,0.1,6,4.1,0,5.1,8.8,992.7,10.0,71.0,12.8,6.4,4.5
6275,2006,12,7,13.3,5.6,0.3,6,5.1,0,4.9,8.1,1000.2,8.2,75.0,9.9,5.2,2.7
6276,2006,12,6,11.5,5.1,0.1,6,0.0,0,7.3,10.6,997.7,11.3,79.0,14.4,9.0,7.1
6277,2006,12,5,14.6,6.1,0.0,6,1.0,0,7.0,11.5,996.3,11.9,83.0,15.1,7.1,5.6
6278,2006,12,4,11.4,5.4,3.0,6,2.4,0,5.5,9.3,996.9,8.3,85.0,10.5,6.7,4.4
6279,2006,12,3,10.7,4.4,2.7,6,2.3,0,5.1,8.4,1004.3,7.2,82.0,11.0,4.7,2.9
6280,2006,12,2,9.4,4.7,0.0,0,6.7,0,3.3,7.7,1013.5,5.1,87.0,7.7,2.8,1.0
6281,2006,12,1,10.3,3.6,0.0,0,6.9,0,3.0,8.0,1022.0,4.8,92.0,9.2,0.8,-0.5
6282,2006,11,30,4.9,2.2,0.0,0,6.6,0,4.2,8.9,1030.4,7.1,88.0,10.4,0.8,0.6
6283,2006,11,29,6.0,2.4,0.6,6,0.1,0,6.6,10.0,1021.8,7.3,97.0,9.8,3.7,0.4
6284,2006,11,28,6.1,2.5,0.0,0,5.6,0,2.7,9.1,1016.9,6.5,94.0,9.3,4.5,1.2
6285,2006,11,27,5.3,2.0,0.0,0,6.6,0,2.8,9.9,1018.2,7.9,93.0,11.7,4.2,-0.3
6286,2006,11,26,7.8,2.1,0.0,6,1.5,0,5.9,10.7,1014.1,11.3,80.0,13.3,7.3,1.7
6287,2006,11,25,10.4,4.2,0.0,6,0.0,0,6.8,9.7,1002.6,10.4,77.0,12.8,8.1,6.9
6288,2006,11,24,8.8,3.6,0.0,6,5.6,0,6.0,11.5,999.3,10.7,90.0,13.2,8.9,6.5
6289,2006,11,23,10.6,5.0,7.5,6,0.3,0,6.5,8.2,992.4,5.8,87.0,9.8,2.2,0.4
6290,2006,11,22,6.6,2.1,0.0,0,3.2,0,2.7,8.3,994.6,5.4,92.0,8.3,3.1,-1.4
6291,2006,11,21,9.6,3.7,0.7,6,0.0,0,7.5,9.0,994.1,7.3,87.0,9.2,4.9,3.8
6292,2006,11,20,9.6,4.6,0.8,6,2.9,0,6.7,7.7,1009.8,6.3,81.0,8.7,5.1,3.0
6293,2006,11,19,11.8,3.2,2.4,6,0.8,0,7.4,10.7,1012.8,9.4,91.0,11.5,6.6,4.0
6294,2006,11,18,8.0,2.4,0.0,6,1.9,0,6.7,11.7,1010.1,11.2,88.0,14.5,9.4,8.0
6295,2006,11,17,8.4,2.8,0.2,6,1.3,0,5.5,10.6,1004.8,11.4,79.0,15.6,7.5,5.4
6296,2006,11,16,10.9,3.7,0.0,0,7.7,0,3.7,11.1,1003.5,12.4,78.0,18.3,7.9,5.2
6297,2006,11,15,10.6,4.4,0.0,6,4.7,0,3.6,12.1,1006.7,12.3,85.0,15.8,8.6,5.5
6298,2006,11,14,10.8,4.8,0.6,6,0.3,0,6.7,10.5,1001.5,10.6,82.0,12.3,8.4,7.2
6299,2006,11,13,14.3,6.2,4.3,6,0.0,0,7.1,9.2,998.5,7.0,90.0,10.3,4.6,2.8
6300,2006,11,12,16.1,8.0,2.3,6,0.1,0,6.4,8.1,997.9,6.4,84.0,7.7,5.0,3.5
6301,2006,11,11,16.6,5.3,4.6,6,0.0,0,7.7,8.2,1006.1,6.2,86.0,8.7,4.4,3.3
6302,2006,11,10,10.3,4.5,0.0,0,4.9,0,5.0,8.0,1023.9,6.5,84.0,9.5,4.3,2.0
6303,2006,11,9,17.8,8.2,1.7,8,2.2,0,5.9,9.3,1010.7,9.0,80.0,11.7,4.9,3.3
6304,2006,11,8,11.3,3.7,0.1,6,7.0,0,5.5,8.2,1011.2,7.3,81.0,12.5,4.0,1.7
6305,2006,11,7,11.1,4.5,0.0,0,0.4,0,5.8,9.2,1015.3,8.9,81.0,11.5,4.4,-1.5
6306,2006,11,6,17.0,7.5,0.0,6,0.3,0,7.1,11.1,1013.5,11.5,82.0,13.8,9.9,7.6
6307,2006,11,5,15.5,8.2,6.0,6,0.0,0,8.0,11.5,1010.5,10.1,93.0,11.5,8.8,7.9
6308,2006,11,4,12.0,4.9,1.5,6,0.0,0,7.7,8.3,1017.5,5.2,92.0,9.0,-1.3,-6.1
6309,2006,11,3,8.7,3.3,0.0,6,6.4,0,2.1,5.1,1020.5,0.7,81.0,4.4,-2.4,-6.2
6310,2006,11,2,11.3,5.0,0.0,7,8.3,0,2.2,5.1,1016.1,1.3,78.0,5.2,-1.6,-3.5
6311,2006,11,1,20.9,9.4,1.9,8,0.4,0,5.8,7.2,998.4,5.0,82.0,11.5,-0.4,-1.9
6312,2006,10,31,14.6,6.1,1.8,6,1.2,0,7.0,10.2,998.2,12.0,74.0,15.0,9.5,9.0
6313,2006,10,30,7.4,3.1,0.0,6,0.0,0,7.3,8.7,1015.0,7.9,81.0,9.6,6.3,2.9
6314,2006,10,29,17.0,6.1,3.2,6,1.1,0,7.3,12.8,1006.1,11.9,91.0,15.9,6.2,2.6
6315,2006,10,28,7.9,3.8,5.4,6,0.3,0,7.5,11.6,1015.7,11.3,87.0,13.8,9.6,7.7
6316,2006,10,27,19.2,6.9,1.2,6,7.1,0,5.2,10.7,1010.6,16.2,58.0,18.9,11.5,9.8
6317,2006,10,26,11.2,4.7,0.0,0,6.3,0,4.8,11.2,1004.6,15.9,63.0,23.0,8.9,6.9
6318,2006,10,25,16.1,4.5,0.0,6,4.4,0,3.8,11.1,1006.9,12.6,76.0,16.9,8.4,2.2
6319,2006,10,24,18.2,6.9,1.0,6,2.7,0,6.7,14.2,990.9,16.1,78.0,20.0,12.9,12.1
6320,2006,10,23,12.6,4.5,1.6,6,3.2,0,6.7,14.5,993.9,15.7,81.0,19.9,12.0,10.2
6321,2006,10,22,8.2,3.4,0.1,6,5.3,0,5.1,12.8,1000.0,14.2,80.0,19.2,11.0,8.0
6322,2006,10,21,7.4,3.1,0.0,0,6.0,0,4.7,13.3,997.2,13.9,84.0,20.0,8.8,6.3
6323,2006,10,20,5.5,2.2,1.1,6,1.0,0,5.6,11.6,996.3,10.8,88.0,13.9,8.9,6.6
6324,2006,10,19,6.0,2.7,0.0,6,4.8,0,4.9,9.2,999.1,11.2,70.0,16.9,5.6,0.7
6325,2006,10,18,7.0,2.9,0.0,0,7.9,0,3.9,8.6,1004.9,9.2,75.0,15.9,2.7,-0.6
6326,2006,10,17,6.2,2.8,0.0,0,9.9,0,0.1,8.1,1014.8,8.4,75.0,15.3,2.7,-2.8
6327,2006,10,16,6.8,1.9,0.0,0,6.7,0,3.0,11.1,1022.5,10.5,88.0,16.0,6.0,-0.2
6328,2006,10,15,4.8,1.8,0.0,0,0.1,0,7.8,10.7,1026.7,9.9,88.0,11.8,7.6,7.4
6329,2006,10,14,6.4,2.8,0.0,6,0.0,0,8.0,12.2,1028.0,10.4,96.0,12.1,8.2,8.3
6330,2006,10,13,6.7,2.6,0.0,6,0.0,0,7.9,13.8,1024.1,12.4,96.0,15.3,10.3,10.4
6331,2006,10,12,4.6,2.0,0.0,0,8.2,0,3.5,12.6,1014.4,12.8,87.0,19.8,8.5,2.7
6332,2006,10,11,6.4,2.9,0.0,0,6.3,0,4.8,12.7,1012.6,13.0,86.0,19.1,8.8,2.9
6333,2006,10,10,4.3,1.2,0.0,0,9.1,0,3.9,11.9,1016.6,12.3,85.0,19.2,7.2,0.7
6334,2006,10,9,6.6,2.0,0.0,0,9.8,0,2.4,10.9,1015.9,12.7,77.0,19.9,6.7,1.1
6335,2006,10,8,12.2,4.5,0.0,0,4.2,0,4.7,11.4,1015.0,13.0,77.0,17.0,9.0,3.4
6336,2006,10,7,12.3,5.4,1.7,6,1.4,0,5.9,12.9,1003.8,13.9,81.0,18.1,11.0,9.2
6337,2006,10,6,10.5,5.4,2.6,6,0.9,0,6.4,13.1,1005.9,13.6,84.0,17.7,9.3,7.7
6338,2006,10,5,7.0,3.1,0.6,6,2.9,0,4.6,11.9,1009.9,12.6,82.0,17.1,9.5,7.7
6339,2006,10,4,9.8,3.7,3.5,6,0.2,0,7.0,13.9,1000.8,13.8,88.0,16.2,11.4,9.8
6340,2006,10,3,7.4,3.2,0.0,6,0.4,0,7.5,14.0,996.4,14.2,86.0,17.1,12.5,11.2
6341,2006,10,2,14.8,5.2,0.0,0,1.3,0,7.1,14.3,1001.9,16.4,77.0,19.6,13.8,12.2
6342,2006,10,1,7.1,2.1,2.3,6,3.9,0,5.6,16.4,1006.0,16.7,87.0,20.4,13.5,10.2
6343,2006,9,30,9.1,2.6,0.0,6,7.8,0,4.0,15.0,1006.1,18.6,72.0,24.4,13.7,10.9
6344,2006,9,29,6.6,2.0,0.0,6,10.2,0,2.1,14.5,1006.8,18.1,72.0,24.1,11.6,5.8
6345,2006,9,28,5.5,1.8,0.1,6,3.0,0,6.6,15.3,1007.1,16.4,83.0,21.4,12.8,7.5
6346,2006,9,27,6.3,2.7,0.1,6,0.1,0,5.9,16.8,1009.1,16.7,88.0,18.3,13.8,7.3
6347,2006,9,26,8.7,2.5,0.0,6,9.5,0,1.4,14.4,1007.7,19.2,67.0,26.0,12.1,6.2
6348,2006,9,25,11.8,4.5,0.0,0,11.1,0,0.3,13.2,1005.1,20.1,58.0,26.0,14.9,12.8
6349,2006,9,24,11.5,4.4,0.0,0,11.3,0,0.2,13.1,1008.2,20.2,59.0,27.7,13.1,10.1
6350,2006,9,23,9.9,4.3,0.0,0,11.4,0,0.3,11.9,1012.5,18.0,60.0,24.2,12.2,9.6
6351,2006,9,22,9.2,4.2,0.0,0,11.5,0,0.2,12.2,1012.7,18.7,61.0,26.3,11.9,10.0
6352,2006,9,21,8.4,2.9,0.0,0,11.3,0,1.9,11.7,1013.9,17.1,63.0,24.4,10.4,3.6
6353,2006,9,20,8.6,3.1,0.0,0,8.9,0,4.2,12.3,1012.2,16.4,68.0,21.0,11.4,4.1
6354,2006,9,19,9.2,3.3,0.0,6,1.0,0,7.0,16.0,1006.4,18.1,78.0,20.3,15.9,13.3
6355,2006,9,18,7.8,2.8,0.0,0,9.2,0,2.5,16.4,1004.2,20.5,70.0,27.3,14.5,9.3
6356,2006,9,17,7.6,3.5,0.0,0,4.7,0,5.0,14.9,1005.3,20.1,64.0,26.0,16.0,10.2
6357,2006,9,16,11.2,5.1,0.0,6,6.4,0,5.6,13.0,1008.0,20.7,54.0,25.9,15.1,14.1
6358,2006,9,15,13.6,5.2,0.0,0,11.4,0,0.8,12.9,1006.8,20.6,55.0,27.2,13.4,11.1
6359,2006,9,14,8.8,3.7,0.0,0,12.0,0,0.0,12.6,1008.1,19.4,58.0,26.4,12.6,7.0
6360,2006,9,13,9.4,3.6,0.0,0,12.1,0,0.0,12.4,1012.2,19.2,58.0,25.8,12.7,9.7
6361,2006,9,12,9.5,3.8,0.0,0,11.5,0,1.6,12.8,1015.9,19.1,61.0,26.1,12.2,9.5
6362,2006,9,11,9.2,3.4,0.0,0,12.4,0,0.7,12.7,1019.2,18.2,65.0,25.3,10.1,4.4
6363,2006,9,10,6.3,1.9,0.0,0,11.9,0,1.1,13.6,1022.1,16.5,75.0,22.3,9.8,4.6
6364,2006,9,9,7.2,3.0,0.0,0,5.3,0,4.1,13.2,1022.5,14.6,79.0,18.6,9.5,7.4
6365,2006,9,8,13.5,6.4,0.0,0,6.4,0,3.9,12.1,1016.1,15.4,70.0,19.8,11.7,9.0
6366,2006,9,7,16.3,4.1,0.4,6,8.5,0,4.6,17.4,1007.0,19.2,78.0,27.3,13.4,11.6
6367,2006,9,6,9.2,3.0,0.1,6,3.7,0,5.3,17.2,1012.0,19.3,77.0,24.3,15.3,14.6
6368,2006,9,5,14.9,6.5,1.7,6,9.1,0,3.3,13.2,1014.8,17.0,69.0,21.5,13.7,11.3
6369,2006,9,4,15.0,7.9,0.0,0,5.1,0,4.6,14.8,1009.6,18.7,69.0,21.1,15.3,13.6
6370,2006,9,3,14.0,5.3,1.1,6,0.0,0,6.6,19.2,1002.9,19.7,84.0,21.6,17.7,16.8
6371,2006,9,2,8.9,3.1,1.3,6,7.7,0,6.6,16.7,1007.0,21.0,69.0,25.9,15.9,14.3
6372,2006,9,1,9.1,3.4,8.6,6,0.2,0,7.0,16.7,1010.4,17.9,81.0,21.6,15.6,14.7
6373,2006,8,31,13.0,6.1,0.0,6,4.2,0,6.5,13.2,1012.3,16.5,72.0,19.5,14.0,12.5
6374,2006,8,30,13.9,6.0,0.2,6,0.2,0,7.0,13.8,1002.9,13.9,87.0,17.2,11.3,10.4
